DATE,MUNICIPALITY,MUNICIPALITY_CODE,POSTERIOR_MEAN_CASES,LOWER_CREDIBLE_CASES,UPPER_CREDIBLE_CASES,MEAN_OUTBREAK_PROBABILITY,MAX_OUTBREAK_PROBABILITY,LOW_ALERT_COUNT,MODERATE_ALERT_COUNT,HIGH_ALERT_COUNT,CRITICAL_ALERT_COUNT,AUTOMATIC_OUTBREAK_ALERT_COUNT,INDIVIDUAL_OUTBREAK_ALERT_COUNT,PROBABILISTIC_OUTBREAK_ALERT_COUNT,RED_CLUSTER_OUTBREAK_ALERT_COUNT,RED_CLUSTER_LIKELY_ORIGIN_COUNT,RED_CASE_ZONE_COUNT,NEW_AUTOMATIC_OUTBREAK_ONSET_COUNT,NEW_HIGH_RISK_ONSET_COUNT,MEAN_HOTSPOT_Z_SCORE,MAX_HOTSPOT_Z_SCORE,BARANGAY_COUNT,CALIBRATED_BARANGAY_COUNT
2027-01-01,Tupi,1206317000,18.996000,0.000000,66.325000,0.025333,0.132000,15,0,0,0,0,0,0,0,0,1,0,0,0.547348,2.749903,15,15
2027-02-01,Banga,1206302000,27.792000,0.000000,89.550000,0.180545,0.312000,20,2,0,0,0,0,0,0,0,0,0,0,0.131800,1.940867,22,22
2027-02-01,City of Koronadal,1206306000,8.596000,0.000000,54.325000,0.062815,0.136000,27,0,0,0,0,0,0,0,0,0,0,0,-2.917642,-1.507717,27,27
2027-02-01,Lake Sebu,1206319000,20.876000,0.000000,76.100000,0.267368,0.360000,13,6,0,0,0,0,0,0,0,0,0,0,-0.112124,1.784616,19,19
2027-02-01,Norala,1206311000,15.652000,0.000000,53.550000,0.102000,0.144000,14,0,0,0,0,0,0,0,0,0,0,0,-0.384718,0.113760,14,14
2027-02-01,Polomolok,1206312000,52.168000,1.000000,145.100000,0.306435,0.432000,11,12,0,0,9,0,0,9,1,9,0,0,3.505811,7.049873,23,23
2027-02-01,Santo Niño,1206318000,11.808000,0.000000,40.325000,0.157200,0.244000,10,0,0,0,0,0,0,0,0,0,0,0,-0.102300,0.067320,10,10
2027-02-01,Surallah,1206313000,35.268000,0.000000,102.325000,0.124941,0.176000,17,0,0,0,0,0,0,0,0,6,0,0,2.230408,3.193857,17,17
2027-02-01,T'Boli,1206316000,30.104000,0.000000,102.875000,0.279520,0.416000,13,12,0,0,0,0,0,0,0,0,0,0,0.071656,1.569126,25,25
2027-02-01,Tampakan,1206314000,17.812000,0.000000,59.000000,0.194857,0.360000,12,2,0,0,0,0,0,0,0,0,0,0,-0.038601,0.490039,14,14
2027-02-01,Tantangan,1206315000,4.072000,0.000000,25.325000,0.076000,0.148000,13,0,0,0,0,0,0,0,0,0,0,0,-2.544580,-1.676863,13,13
2027-02-01,Tupi,1206317000,18.424000,0.000000,60.550000,0.024533,0.156000,15,0,0,0,0,0,0,0,0,1,0,0,0.466833,2.503149,15,15
2027-03-01,Banga,1206302000,27.916000,0.000000,93.775000,0.180000,0.324000,20,2,0,0,0,0,0,0,0,0,0,0,0.128781,1.882034,22,22
2027-03-01,City of Koronadal,1206306000,8.400000,0.000000,54.875000,0.061037,0.148000,27,0,0,0,0,0,0,0,0,0,0,0,-2.905879,-1.445109,27,27
2027-03-01,Lake Sebu,1206319000,20.936000,0.000000,74.775000,0.269895,0.408000,12,7,0,0,0,0,0,0,0,0,0,0,-0.139448,1.710832,19,19
2027-03-01,Norala,1206311000,16.292000,0.000000,55.325000,0.114571,0.156000,14,0,0,0,0,0,0,0,0,0,0,0,-0.271070,0.219590,14,14
2027-03-01,Polomolok,1206312000,52.204000,1.225000,151.100000,0.301217,0.448000,13,10,0,0,10,0,0,10,1,10,1,0,3.371855,7.238882,23,23
2027-03-01,Santo Niño,1206318000,12.280000,0.000000,40.000000,0.168000,0.272000,10,0,0,0,0,0,0,0,0,0,0,0,0.019258,0.170007,10,10
2027-03-01,Surallah,1206313000,35.624000,0.000000,102.100000,0.120706,0.184000,17,0,0,0,7,0,0,7,1,9,7,0,2.182982,3.208611,17,17
2027-03-01,T'Boli,1206316000,30.172000,0.000000,103.550000,0.283040,0.388000,13,12,0,0,0,0,0,0,0,0,0,0,0.036746,1.230825,25,25
2027-03-01,Tampakan,1206314000,17.800000,0.000000,58.775000,0.191143,0.344000,12,2,0,0,0,0,0,0,0,0,0,0,-0.099972,0.577457,14,14
2027-03-01,Tantangan,1206315000,4.072000,0.000000,25.000000,0.077538,0.164000,13,0,0,0,0,0,0,0,0,0,0,0,-2.501325,-1.686022,13,13
2027-03-01,Tupi,1206317000,18.960000,0.000000,63.325000,0.026667,0.144000,15,0,0,0,0,0,0,0,0,1,0,0,0.486799,2.337876,15,15
2027-04-01,Banga,1206302000,28.600000,0.000000,95.775000,0.183636,0.304000,21,1,0,0,0,0,0,0,0,0,0,0,0.208376,1.881638,22,22
2027-04-01,City of Koronadal,1206306000,8.456000,0.000000,53.775000,0.057926,0.120000,27,0,0,0,0,0,0,0,0,0,0,0,-2.888506,-1.326499,27,27
2027-04-01,Lake Sebu,1206319000,20.684000,0.000000,72.000000,0.263789,0.356000,12,7,0,0,0,0,0,0,0,0,0,0,-0.196275,1.580529,19,19
2027-04-01,Norala,1206311000,15.932000,0.000000,55.775000,0.112571,0.172000,14,0,0,0,0,0,0,0,0,0,0,0,-0.384310,0.090856,14,14
2027-04-01,Polomolok,1206312000,52.880000,1.000000,146.775000,0.300522,0.452000,12,11,0,0,11,0,0,11,1,11,1,0,3.436236,7.067503,23,23
2027-04-01,Santo Niño,1206318000,11.776000,0.000000,40.775000,0.159600,0.272000,10,0,0,0,0,0,0,0,0,0,0,0,-0.141552,0.078577,10,10
2027-04-01,Surallah,1206313000,35.640000,0.000000,102.325000,0.127765,0.204000,17,0,0,0,9,0,0,9,1,10,2,0,2.208793,2.985393,17,17
2027-04-01,T'Boli,1206316000,30.424000,0.000000,102.550000,0.283200,0.372000,14,11,0,0,0,0,0,0,0,1,0,0,0.065590,1.299616,25,25
2027-04-01,Tampakan,1206314000,18.448000,0.000000,60.550000,0.197714,0.324000,13,1,0,0,0,0,0,0,0,1,0,0,0.030659,0.674749,14,14
2027-04-01,Tantangan,1206315000,4.256000,0.000000,26.000000,0.077231,0.148000,13,0,0,0,0,0,0,0,0,0,0,0,-2.478683,-1.662061,13,13
2027-04-01,Tupi,1206317000,18.296000,0.000000,61.775000,0.024267,0.148000,15,0,0,0,0,0,0,0,0,1,0,0,0.410856,2.444212,15,15
2027-05-01,Banga,1206302000,28.716000,0.000000,96.100000,0.184727,0.280000,22,0,0,0,0,0,0,0,0,0,0,0,0.217608,2.035422,22,22
2027-05-01,City of Koronadal,1206306000,8.732000,0.000000,54.325000,0.063556,0.132000,27,0,0,0,0,0,0,0,0,0,0,0,-2.822977,-1.372296,27,27
2027-05-01,Lake Sebu,1206319000,20.340000,0.000000,71.550000,0.259158,0.340000,13,6,0,0,0,0,0,0,0,0,0,0,-0.242907,1.784838,19,19
2027-05-01,Norala,1206311000,16.020000,0.000000,57.000000,0.109143,0.172000,14,0,0,0,0,0,0,0,0,0,0,0,-0.348317,0.096806,14,14
2027-05-01,Polomolok,1206312000,53.588000,1.225000,150.325000,0.312000,0.476000,10,13,0,0,6,0,0,6,1,8,0,0,3.449610,7.128682,23,23
2027-05-01,Santo Niño,1206318000,12.204000,0.000000,42.550000,0.161200,0.256000,10,0,0,0,0,0,0,0,0,0,0,0,-0.033037,0.190021,10,10
2027-05-01,Surallah,1206313000,36.824000,0.000000,104.325000,0.140471,0.200000,17,0,0,0,5,0,0,5,1,7,0,0,2.253828,3.157292,17,17
2027-05-01,T'Boli,1206316000,30.064000,0.000000,102.325000,0.274080,0.356000,13,12,0,0,0,0,0,0,0,0,0,0,0.002734,1.435415,25,25
2027-05-01,Tampakan,1206314000,17.688000,0.000000,59.000000,0.189143,0.292000,14,0,0,0,0,0,0,0,0,0,0,0,-0.161014,0.323387,14,14
2027-05-01,Tantangan,1206315000,4.364000,0.000000,29.775000,0.081231,0.148000,13,0,0,0,0,0,0,0,0,0,0,0,-2.417410,-1.675041,13,13
2027-05-01,Tupi,1206317000,18.444000,0.000000,59.775000,0.028000,0.204000,15,0,0,0,0,0,0,0,0,1,0,0,0.361120,2.358062,15,15
2027-06-01,Banga,1206302000,28.320000,0.000000,92.775000,0.187273,0.344000,21,1,0,0,0,0,0,0,0,0,0,0,0.161035,2.139786,22,22
2027-06-01,City of Koronadal,1206306000,9.244000,0.000000,56.550000,0.066222,0.124000,27,0,0,0,0,0,0,0,0,0,0,0,-2.817174,-1.468756,27,27
2027-06-01,Lake Sebu,1206319000,20.684000,0.000000,72.325000,0.263579,0.360000,13,6,0,0,0,0,0,0,0,0,0,0,-0.192365,2.043716,19,19
2027-06-01,Norala,1206311000,15.800000,0.000000,53.550000,0.112000,0.176000,14,0,0,0,0,0,0,0,0,0,0,0,-0.372201,0.126070,14,14
2027-06-01,Polomolok,1206312000,53.156000,1.000000,150.550000,0.305565,0.460000,13,10,0,0,10,0,0,10,1,10,4,0,3.403628,7.009552,23,23
2027-06-01,Santo Niño,1206318000,12.676000,0.000000,40.775000,0.182000,0.280000,10,0,0,0,0,0,0,0,0,0,0,0,0.061817,0.280332,10,10
2027-06-01,Surallah,1206313000,37.232000,0.000000,110.875000,0.137412,0.188000,17,0,0,0,9,0,0,9,1,9,4,0,2.343751,3.311664,17,17
2027-06-01,T'Boli,1206316000,30.088000,0.000000,101.325000,0.274400,0.352000,14,11,0,0,0,0,0,0,0,1,0,0,-0.036984,1.179955,25,25
2027-06-01,Tampakan,1206314000,17.512000,0.000000,59.550000,0.187714,0.272000,14,0,0,0,0,0,0,0,0,0,0,0,-0.194018,0.379809,14,14
2027-06-01,Tantangan,1206315000,4.344000,0.000000,25.550000,0.076615,0.160000,13,0,0,0,0,0,0,0,0,0,0,0,-2.465768,-1.597052,13,13
2027-06-01,Tupi,1206317000,18.396000,0.000000,60.550000,0.024000,0.148000,15,0,0,0,0,0,0,0,0,1,0,0,0.396779,2.528884,15,15
2027-07-01,Banga,1206302000,28.528000,0.000000,93.775000,0.182545,0.300000,20,2,0,0,0,0,0,0,0,0,0,0,0.184534,2.037495,22,22
2027-07-01,City of Koronadal,1206306000,8.940000,0.000000,53.775000,0.064000,0.116000,27,0,0,0,0,0,0,0,0,0,0,0,-2.845145,-1.431031,27,27
2027-07-01,Lake Sebu,1206319000,20.604000,0.000000,74.550000,0.266105,0.380000,15,4,0,0,0,0,0,0,0,0,0,0,-0.245278,1.918672,19,19
2027-07-01,Norala,1206311000,16.124000,0.000000,56.775000,0.112000,0.168000,14,0,0,0,0,0,0,0,0,0,0,0,-0.341585,0.231298,14,14
2027-07-01,Polomolok,1206312000,53.700000,2.000000,153.100000,0.309043,0.472000,12,11,0,0,8,0,0,8,1,8,0,0,3.452371,7.007263,23,23
2027-07-01,Santo Niño,1206318000,13.052000,0.000000,43.325000,0.175600,0.256000,10,0,0,0,0,0,0,0,0,0,0,0,0.174877,0.366621,10,10
2027-07-01,Surallah,1206313000,37.764000,0.000000,111.100000,0.145176,0.224000,17,0,0,0,10,0,0,10,1,10,2,0,2.357708,3.269670,17,17
2027-07-01,T'Boli,1206316000,29.800000,0.000000,102.875000,0.279840,0.368000,17,8,0,0,0,0,0,0,0,0,0,0,-0.098187,1.089725,25,25
2027-07-01,Tampakan,1206314000,16.820000,0.000000,57.775000,0.170000,0.300000,13,1,0,0,0,0,0,0,0,0,0,0,-0.356645,0.233396,14,14
2027-07-01,Tantangan,1206315000,4.376000,0.000000,26.000000,0.077846,0.132000,13,0,0,0,0,0,0,0,0,0,0,0,-2.444923,-1.549187,13,13
2027-07-01,Tupi,1206317000,19.136000,0.000000,62.550000,0.024800,0.128000,15,0,0,0,0,0,0,0,0,1,0,0,0.509314,2.672146,15,15
2027-08-01,Banga,1206302000,29.880000,0.000000,99.550000,0.199818,0.340000,19,3,0,0,0,0,0,0,0,0,0,0,0.313938,2.350163,22,22
2027-08-01,City of Koronadal,1206306000,8.708000,0.000000,52.550000,0.061185,0.152000,27,0,0,0,0,0,0,0,0,0,0,0,-2.806039,-1.374667,27,27
2027-08-01,Lake Sebu,1206319000,20.112000,0.000000,70.000000,0.264211,0.356000,14,5,0,0,0,0,0,0,0,0,0,0,-0.308584,1.990059,19,19
2027-08-01,Norala,1206311000,15.572000,0.000000,55.325000,0.102571,0.156000,14,0,0,0,0,0,0,0,0,0,0,0,-0.437498,0.114822,14,14
2027-08-01,Polomolok,1206312000,54.456000,1.000000,157.975000,0.311826,0.476000,10,13,0,0,9,0,0,9,1,9,1,0,3.485414,7.044634,23,23
2027-08-01,Santo Niño,1206318000,13.104000,0.000000,44.550000,0.182000,0.304000,9,1,0,0,0,0,0,0,0,0,0,0,0.186963,0.425020,10,10
2027-08-01,Surallah,1206313000,38.524000,0.000000,106.325000,0.152235,0.208000,17,0,0,0,10,0,0,10,1,10,1,0,2.386845,3.528700,17,17
2027-08-01,T'Boli,1206316000,29.076000,0.000000,98.325000,0.268480,0.416000,16,9,0,0,0,0,0,0,0,0,0,0,-0.171430,1.415700,25,25
2027-08-01,Tampakan,1206314000,16.728000,0.000000,58.775000,0.164286,0.252000,14,0,0,0,0,0,0,0,0,0,0,0,-0.392298,0.256132,14,14
2027-08-01,Tantangan,1206315000,4.112000,0.000000,22.775000,0.067077,0.128000,13,0,0,0,0,0,0,0,0,0,0,0,-2.435518,-1.648704,13,13
2027-08-01,Tupi,1206317000,19.156000,0.000000,63.000000,0.026933,0.160000,15,0,0,0,0,0,0,0,0,1,0,0,0.461754,2.766745,15,15
2027-09-01,Banga,1206302000,29.908000,0.000000,96.775000,0.202364,0.328000,20,2,0,0,0,0,0,0,0,0,0,0,0.363671,2.613978,22,22
2027-09-01,City of Koronadal,1206306000,8.760000,0.000000,55.100000,0.063556,0.136000,27,0,0,0,0,0,0,0,0,0,0,0,-2.826386,-1.478771,27,27
2027-09-01,Lake Sebu,1206319000,19.916000,0.000000,70.775000,0.253474,0.356000,15,4,0,0,0,0,0,0,0,0,0,0,-0.257780,2.055795,19,19
2027-09-01,Norala,1206311000,15.928000,0.000000,53.550000,0.105714,0.176000,14,0,0,0,0,0,0,0,0,0,0,0,-0.385698,0.093646,14,14
2027-09-01,Polomolok,1206312000,54.460000,1.000000,154.325000,0.317043,0.404000,10,13,0,0,5,0,0,5,1,7,0,0,3.445210,6.896308,23,23
2027-09-01,Santo Niño,1206318000,12.932000,0.000000,42.000000,0.191200,0.344000,8,2,0,0,0,0,0,0,0,0,0,0,0.127469,0.482970,10,10
2027-09-01,Surallah,1206313000,39.572000,0.000000,115.325000,0.163294,0.236000,17,0,0,0,5,0,0,5,1,6,0,0,2.584792,3.869206,17,17
2027-09-01,T'Boli,1206316000,29.416000,0.000000,101.100000,0.262880,0.408000,19,6,0,0,0,0,0,0,0,0,0,0,-0.189640,1.303468,25,25
2027-09-01,Tampakan,1206314000,15.992000,0.000000,56.875000,0.155714,0.268000,14,0,0,0,0,0,0,0,0,0,0,0,-0.526294,0.045455,14,14
2027-09-01,Tantangan,1206315000,4.248000,0.000000,24.775000,0.074769,0.144000,13,0,0,0,0,0,0,0,0,0,0,0,-2.433229,-1.593118,13,13
2027-09-01,Tupi,1206317000,18.436000,0.000000,62.325000,0.020800,0.136000,15,0,0,0,0,0,0,0,0,1,0,0,0.351989,2.540816,15,15
2027-10-01,Banga,1206302000,30.140000,0.000000,96.775000,0.201091,0.312000,21,1,0,0,0,0,0,0,0,0,0,0,0.358772,2.462688,22,22
2027-10-01,City of Koronadal,1206306000,8.388000,0.000000,50.775000,0.056593,0.116000,27,0,0,0,0,0,0,0,0,0,0,0,-2.789723,-1.450816,27,27
2027-10-01,Lake Sebu,1206319000,20.428000,0.000000,72.325000,0.258526,0.352000,15,4,0,0,0,0,0,0,0,0,0,0,-0.255942,1.896298,19,19
2027-10-01,Norala,1206311000,16.420000,0.000000,57.775000,0.125429,0.180000,14,0,0,0,0,0,0,0,0,0,0,0,-0.298724,0.128866,14,14
2027-10-01,Polomolok,1206312000,55.312000,2.000000,155.650000,0.321391,0.464000,10,13,0,0,7,0,0,7,1,7,3,0,3.471277,7.160494,23,23
2027-10-01,Santo Niño,1206318000,12.588000,0.000000,41.000000,0.176400,0.292000,10,0,0,0,0,0,0,0,0,0,0,0,0.048234,0.397696,10,10
2027-10-01,Surallah,1206313000,39.644000,0.000000,115.775000,0.162353,0.216000,17,0,0,0,4,0,0,4,1,9,2,0,2.551958,3.645994,17,17
2027-10-01,T'Boli,1206316000,28.212000,0.000000,98.550000,0.255840,0.388000,18,7,0,0,0,0,0,0,0,0,0,0,-0.232934,1.418260,25,25
2027-10-01,Tampakan,1206314000,15.820000,0.000000,54.775000,0.158286,0.272000,14,0,0,0,0,0,0,0,0,0,0,0,-0.537598,-0.032129,14,14
2027-10-01,Tantangan,1206315000,4.200000,0.000000,23.550000,0.072308,0.132000,13,0,0,0,0,0,0,0,0,0,0,0,-2.351734,-1.566964,13,13
2027-10-01,Tupi,1206317000,18.100000,0.000000,61.775000,0.022933,0.124000,15,0,0,0,0,0,0,0,0,1,0,0,0.195263,2.385552,15,15
2027-11-01,Banga,1206302000,30.384000,0.000000,97.875000,0.207091,0.308000,19,3,0,0,0,0,0,0,0,0,0,0,0.360500,2.648526,22,22
2027-11-01,City of Koronadal,1206306000,8.748000,0.000000,53.100000,0.058370,0.108000,27,0,0,0,0,0,0,0,0,0,0,0,-2.749413,-1.334759,27,27
2027-11-01,Lake Sebu,1206319000,20.588000,0.000000,74.100000,0.262947,0.388000,12,7,0,0,0,0,0,0,0,0,0,0,-0.218479,2.005760,19,19
2027-11-01,Norala,1206311000,16.096000,0.000000,58.775000,0.115143,0.164000,14,0,0,0,0,0,0,0,0,0,0,0,-0.380803,0.147054,14,14
2027-11-01,Polomolok,1206312000,55.380000,1.000000,157.875000,0.326783,0.444000,7,16,0,0,7,0,0,7,1,7,1,0,3.373072,7.004243,23,23
2027-11-01,Santo Niño,1206318000,12.904000,0.000000,41.775000,0.183600,0.312000,9,1,0,0,0,0,0,0,0,0,0,0,0.095297,0.374289,10,10
2027-11-01,Surallah,1206313000,41.064000,0.000000,119.875000,0.169882,0.240000,17,0,0,0,5,0,0,5,1,8,2,0,2.619418,3.754788,17,17
2027-11-01,T'Boli,1206316000,28.660000,0.000000,99.325000,0.264960,0.380000,20,5,0,0,0,0,0,0,0,0,0,0,-0.237268,1.446671,25,25
2027-11-01,Tampakan,1206314000,15.784000,0.000000,57.550000,0.150857,0.272000,14,0,0,0,0,0,0,0,0,0,0,0,-0.579112,-0.148579,14,14
2027-11-01,Tantangan,1206315000,4.060000,0.000000,24.000000,0.072923,0.172000,13,0,0,0,0,0,0,0,0,0,0,0,-2.388755,-1.632643,13,13
2027-11-01,Tupi,1206317000,18.836000,0.000000,65.325000,0.026133,0.160000,15,0,0,0,0,0,0,0,0,1,0,0,0.307788,2.272496,15,15
2027-12-01,Banga,1206302000,29.012000,0.000000,92.550000,0.188545,0.328000,21,1,0,0,0,0,0,0,0,0,0,0,0.213193,2.260800,22,22
2027-12-01,City of Koronadal,1206306000,9.144000,0.000000,56.775000,0.066519,0.156000,27,0,0,0,0,0,0,0,0,0,0,0,-2.701010,-1.472164,27,27
2027-12-01,Lake Sebu,1206319000,19.800000,0.000000,68.325000,0.245053,0.348000,15,4,0,0,0,0,0,0,0,0,0,0,-0.299514,2.294495,19,19
2027-12-01,Norala,1206311000,16.372000,0.000000,60.775000,0.114000,0.152000,14,0,0,0,0,0,0,0,0,0,0,0,-0.308605,0.206508,14,14
2027-12-01,Polomolok,1206312000,55.856000,2.000000,155.325000,0.338783,0.440000,8,15,0,0,5,0,0,5,1,7,2,0,3.445269,7.107384,23,23
2027-12-01,Santo Niño,1206318000,13.244000,0.000000,44.000000,0.193200,0.328000,8,2,0,0,0,0,0,0,0,0,0,0,0.179372,0.380471,10,10
2027-12-01,Surallah,1206313000,41.456000,0.000000,115.650000,0.185412,0.276000,17,0,0,0,10,0,0,10,1,10,6,0,2.685038,3.697948,17,17
2027-12-01,T'Boli,1206316000,28.616000,0.000000,97.875000,0.266400,0.376000,17,8,0,0,0,0,0,0,0,0,0,0,-0.234588,1.152879,25,25
2027-12-01,Tampakan,1206314000,15.060000,0.000000,53.325000,0.145429,0.280000,14,0,0,0,0,0,0,0,0,0,0,0,-0.690806,-0.244049,14,14
2027-12-01,Tantangan,1206315000,4.384000,0.000000,25.000000,0.088615,0.196000,13,0,0,0,0,0,0,0,0,0,0,0,-2.328362,-1.630051,13,13
2027-12-01,Tupi,1206317000,18.552000,0.000000,61.775000,0.025333,0.128000,15,0,0,0,0,0,0,0,0,1,0,0,0.252745,2.370893,15,15
2028-01-01,Banga,1206302000,29.604000,0.000000,101.100000,0.196727,0.340000,20,2,0,0,0,0,0,0,0,0,0,0,0.282747,2.133202,22,22
2028-01-01,City of Koronadal,1206306000,9.056000,0.000000,53.550000,0.063111,0.152000,27,0,0,0,0,0,0,0,0,0,0,0,-2.869165,-1.412440,27,27
2028-01-01,Lake Sebu,1206319000,21.456000,0.000000,78.325000,0.274316,0.368000,11,8,0,0,0,0,0,0,0,1,0,0,-0.139276,1.811422,19,19
2028-01-01,Norala,1206311000,16.076000,0.000000,56.325000,0.120571,0.156000,14,0,0,0,0,0,0,0,0,0,0,0,-0.366817,0.211474,14,14
2028-01-01,Polomolok,1206312000,53.192000,2.000000,152.100000,0.313391,0.476000,11,12,0,0,9,0,0,9,1,9,4,0,3.419081,7.093245,23,23
2028-01-01,Santo Niño,1206318000,12.448000,0.000000,43.000000,0.174400,0.272000,10,0,0,0,0,0,0,0,0,0,0,0,0.008582,0.219177,10,10
2028-01-01,Surallah,1206313000,36.368000,0.000000,106.100000,0.140000,0.232000,17,0,0,0,7,0,0,7,1,7,0,0,2.255673,3.180020,17,17
2028-01-01,T'Boli,1206316000,30.824000,0.000000,101.550000,0.290560,0.372000,11,14,0,0,0,0,0,0,0,0,0,0,0.015439,1.284659,25,25
2028-01-01,Tampakan,1206314000,18.040000,0.000000,57.550000,0.196571,0.328000,13,1,0,0,0,0,0,0,0,0,0,0,-0.129733,0.459588,14,14
2028-01-01,Tantangan,1206315000,4.380000,0.000000,26.775000,0.082154,0.184000,13,0,0,0,0,0,0,0,0,0,0,0,-2.498089,-1.705114,13,13
2028-01-01,Tupi,1206317000,18.088000,0.000000,59.325000,0.018933,0.128000,15,0,0,0,0,0,0,0,0,1,0,0,0.300583,2.641016,15,15
2028-02-01,Banga,1206302000,28.412000,0.000000,98.325000,0.181636,0.292000,22,0,0,0,0,0,0,0,0,0,0,0,0.159622,1.970826,22,22
2028-02-01,City of Koronadal,1206306000,8.784000,0.000000,54.100000,0.059852,0.120000,27,0,0,0,0,0,0,0,0,0,0,0,-2.965634,-1.439673,27,27
2028-02-01,Lake Sebu,1206319000,21.104000,0.000000,76.325000,0.271368,0.408000,11,8,0,0,0,0,0,0,0,1,0,0,-0.144939,1.973207,19,19
2028-02-01,Norala,1206311000,15.592000,0.000000,53.775000,0.110000,0.148000,14,0,0,0,0,0,0,0,0,0,0,0,-0.399918,0.208560,14,14
2028-02-01,Polomolok,1206312000,52.576000,1.000000,149.650000,0.301217,0.444000,11,12,0,0,8,0,0,8,1,9,1,0,3.475257,6.955635,23,23
2028-02-01,Santo Niño,1206318000,12.680000,0.000000,40.775000,0.165600,0.252000,10,0,0,0,0,0,0,0,0,0,0,0,0.108233,0.283816,10,10
2028-02-01,Surallah,1206313000,35.540000,0.000000,104.775000,0.127294,0.192000,17,0,0,0,0,0,0,0,0,6,0,0,2.170912,3.143168,17,17
2028-02-01,T'Boli,1206316000,31.276000,0.000000,106.875000,0.291200,0.428000,13,12,0,0,0,0,0,0,0,0,0,0,0.155489,1.633459,25,25
2028-02-01,Tampakan,1206314000,18.296000,0.000000,60.550000,0.195143,0.304000,12,2,0,0,0,0,0,0,0,1,0,0,-0.025477,0.659626,14,14
2028-02-01,Tantangan,1206315000,4.260000,0.000000,25.550000,0.073846,0.140000,13,0,0,0,0,0,0,0,0,0,0,0,-2.501933,-1.753015,13,13
2028-02-01,Tupi,1206317000,18.060000,0.000000,60.775000,0.024267,0.164000,15,0,0,0,0,0,0,0,0,1,0,0,0.344182,2.545493,15,15
2028-03-01,Banga,1206302000,28.188000,0.000000,93.875000,0.183455,0.320000,19,3,0,0,0,0,0,0,0,0,0,0,0.115599,1.792911,22,22
2028-03-01,City of Koronadal,1206306000,8.812000,0.000000,52.550000,0.060889,0.120000,27,0,0,0,0,0,0,0,0,0,0,0,-2.898561,-1.493082,27,27
2028-03-01,Lake Sebu,1206319000,21.212000,0.000000,76.325000,0.273053,0.344000,11,8,0,0,0,0,0,0,0,1,0,0,-0.139834,2.029018,19,19
2028-03-01,Norala,1206311000,15.880000,0.000000,55.775000,0.107143,0.152000,14,0,0,0,0,0,0,0,0,0,0,0,-0.388164,-0.005528,14,14
2028-03-01,Polomolok,1206312000,53.636000,1.000000,152.425000,0.307304,0.432000,10,13,0,0,11,0,0,11,1,11,3,0,3.458876,7.086699,23,23
2028-03-01,Santo Niño,1206318000,12.444000,0.000000,41.000000,0.166800,0.300000,9,1,0,0,0,0,0,0,0,0,0,0,0.034338,0.235292,10,10
2028-03-01,Surallah,1206313000,36.320000,0.000000,105.325000,0.130588,0.184000,17,0,0,0,6,0,0,6,1,7,6,0,2.228651,3.142438,17,17
2028-03-01,T'Boli,1206316000,31.136000,0.000000,102.550000,0.295040,0.392000,9,16,0,0,0,0,0,0,0,0,0,0,0.103655,1.312532,25,25
2028-03-01,Tampakan,1206314000,18.048000,0.000000,58.550000,0.187429,0.296000,14,0,0,0,0,0,0,0,0,0,0,0,-0.125446,0.529605,14,14
2028-03-01,Tantangan,1206315000,4.192000,0.000000,24.550000,0.075385,0.172000,13,0,0,0,0,0,0,0,0,0,0,0,-2.483775,-1.561117,13,13
2028-03-01,Tupi,1206317000,18.032000,0.000000,63.100000,0.025867,0.104000,15,0,0,0,0,0,0,0,0,1,0,0,0.319401,2.334153,15,15
2028-04-01,Banga,1206302000,29.280000,0.000000,97.875000,0.196909,0.384000,21,1,0,0,0,0,0,0,0,0,0,0,0.209092,2.061142,22,22
2028-04-01,City of Koronadal,1206306000,8.516000,0.000000,51.325000,0.061630,0.156000,27,0,0,0,0,0,0,0,0,0,0,0,-2.847537,-1.319316,27,27
2028-04-01,Lake Sebu,1206319000,21.884000,0.000000,76.325000,0.279789,0.360000,9,10,0,0,0,0,0,0,0,0,0,0,-0.074288,1.860616,19,19
2028-04-01,Norala,1206311000,15.996000,0.000000,54.325000,0.111714,0.152000,14,0,0,0,0,0,0,0,0,0,0,0,-0.367107,0.116437,14,14
2028-04-01,Polomolok,1206312000,55.036000,1.000000,156.200000,0.325391,0.436000,8,15,0,0,7,0,0,7,1,8,0,0,3.464366,7.114990,23,23
2028-04-01,Santo Niño,1206318000,12.572000,0.000000,44.325000,0.172000,0.240000,10,0,0,0,0,0,0,0,0,0,0,0,-0.008639,0.297445,10,10
2028-04-01,Surallah,1206313000,36.724000,0.000000,106.100000,0.138588,0.200000,17,0,0,0,5,0,0,5,1,7,0,0,2.211899,3.045146,17,17
2028-04-01,T'Boli,1206316000,30.540000,0.000000,103.550000,0.283520,0.396000,14,11,0,0,0,0,0,0,0,0,0,0,-0.034456,1.402220,25,25
2028-04-01,Tampakan,1206314000,17.636000,0.000000,57.775000,0.183143,0.252000,14,0,0,0,0,0,0,0,0,0,0,0,-0.234231,0.349862,14,14
2028-04-01,Tantangan,1206315000,4.248000,0.000000,25.775000,0.080615,0.140000,13,0,0,0,0,0,0,0,0,0,0,0,-2.442296,-1.670558,13,13
